LEAD_ID,CASE_OPENED_DATE,CASE_CLOSED_SUCCESSFUL_DATE,SALES_FUNNEL_STEPS
a99f6940bf0da50,2024-03-24,2024-03-24,Sales Call 1
20e3f14a99590ba,2024-07-20,2024-07-21,Sales Call 1
cd2832656d210f9,2024-04-21,2024-04-23,Sales Call 1
05ab48d5e65e46a,2024-05-15,2024-05-15,Sales Call 2
a6d707e8ca4aa81,2024-06-22,2024-06-22,Sales Call 1
de7b041544b4a14,2024-02-21,,Sales Call 1
c65438b2afc50d6,2024-04-29,2024-04-29,Sales Call 1
f759d473024d117,2024-07-04,2024-07-05,Sales Call 1
50b1638aa394cb9,2024-03-07,2024-03-10,Sales Call 1
eaeb89353201e08,2024-06-01,2024-06-01,PV System Sold
a8d18ddb9a74961,2024-06-01,2024-06-02,Sales Call 1
1b9d91655dd5944,2024-04-16,2024-04-16,Sales Call 1
9d523239006df57,2024-03-22,2024-03-25,Sales Call 1
07e71e60736579d,2024-03-12,2024-03-15,Sales Call 1
275e78c5ab879e6,2024-03-27,2024-03-30,Sales Call 1
64228e8f4b74fbf,2024-07-18,2024-07-19,Sales Call 1
01c6e9f2b90f208,2024-06-15,2024-06-15,Sales Call 1
694bf6398dd4ce4,2024-05-11,,Sales Call 1
eff16a71f303782,2024-04-07,2024-04-08,Sales Call 1
3bd7e5a060a5b1b,2024-05-17,,Sales Call 1
1980b5de40baa1f,2024-03-06,2024-03-08,Sales Call 1
52d185a37d28d64,2024-05-18,2024-05-18,Sales Call 2
363204934064370,2024-05-03,2024-05-04,Sales Call 1
f8285939ddf3e1f,2024-05-01,2024-05-03,Sales Call 1
853662fbe74942a,2024-04-11,2024-04-12,Sales Call 1
6e007f567832f87,2024-04-28,2024-04-29,Sales Call 1
849955355d79c6f,2024-04-28,2024-04-28,Sales Call 1
b7c08bc9eb68218,2024-05-20,2024-05-20,Sales Call 1
5b71d470651c504,2024-06-14,2024-06-15,Sales Call 1
5246b24376824f2,2024-05-26,2024-05-27,Sales Call 1
26228bf9581905d,2024-06-01,2024-06-01,Sales Call 2
fac7e57056f5132,2024-06-13,,Sales Call 1
b35a2efb8bd3e3b,2024-07-07,2024-07-07,Sales Call 1
b9153e1f42e4e3f,2024-05-25,2024-05-26,Sales Call 1
105a29bed7c7d73,2024-05-22,2024-05-24,Sales Call 1
dc263719a9ba92e,2024-06-04,2024-06-04,Sales Call 1
67f200b9956c7bb,2024-06-15,2024-06-15,Sales Call 2
a033fab1b2b0fe7,2024-06-03,2024-06-03,Sales Call 1
86c1f3e66f643c5,2024-05-25,2024-05-26,Sales Call 1
644e2f99390f867,2024-04-08,2024-04-08,Sales Call 2
75b20ed1e9486cc,2024-06-06,,Sales Call 1
45f165a324210fe,2024-05-06,2024-05-06,Sales Call 1
753fc98a950f3b9,2024-05-12,2024-05-12,Sales Call 1
0ee7aa75866326a,2024-05-26,2024-05-26,Sales Call 2
5bc7dc4a3208053,2024-06-28,,Sales Call 1
7e7044bec2fcde7,2024-04-22,,Sales Call 1
11ecab8bddd6d5c,2024-05-08,2024-05-10,Sales Call 1
1c375090b7cf8d5,2024-03-22,2024-03-25,Sales Call 1
b6a53bf6e30f0b6,2024-03-18,2024-03-19,Sales Call 1
44f232c13f9c598,2024-02-20,2024-02-24,Sales Call 1
279c80cfb9d9002,2024-03-09,2024-03-11,Sales Call 1
8c4767e1122a97b,2024-04-18,,Sales Call 1
10a68f9aaf1801f,2024-07-19,2024-07-19,Sales Call 2
713a10014e33071,2024-07-12,2024-07-12,Sales Call 1
dc23610f59f9806,2024-05-09,2024-05-11,Sales Call 1
244fc8bd56c3fbe,2024-06-30,2024-06-30,Sales Call 1
605993828a995ff,2024-06-19,,Sales Call 1
f1142db5c2b9f51,2024-06-27,2024-06-28,Sales Call 1
ac95414b853c924,2024-06-04,2024-06-04,Sales Call 1
890837fde296a24,2024-03-12,2024-03-15,Sales Call 1
856f8b05e03b024,2024-05-26,2024-05-26,Sales Call 1
a1784af22f16527,2024-05-15,,Sales Call 1
cc8361c87492973,2024-05-17,2024-05-18,Sales Call 1
eb52cb40d81409e,2024-06-06,,Sales Call 1
27cc7f7121a2293,2024-03-07,2024-03-10,Sales Call 1
9813e520d78523d,2024-05-10,2024-05-11,Sales Call 1
d516735ceb077a3,2024-03-14,2024-03-16,Sales Call 1
be7dd313254c6b8,2024-07-08,,Sales Call 1
d14c729f9c7fa4c,2024-04-25,2024-04-27,Sales Call 1
0e8f9ccf0f085d3,2024-06-25,2024-06-25,Sales Call 2
f57d86b796a350b,2024-05-12,2024-05-12,Sales Call 1
86cc1febae3dcbc,2024-04-28,2024-04-28,Sales Call 1
8c72fa8f2039ea9,2024-03-28,2024-03-31,Sales Call 1
1198fe09f01321f,2024-07-10,2024-07-12,Sales Call 1
3fc29314aad201a,2024-03-27,2024-03-30,Sales Call 1
4576ec57e763c5b,2024-05-24,2024-05-25,Sales Call 1
9dae203884247c1,2024-06-01,2024-06-01,Sales Call 1
ebe4a8bd0f8e260,2024-06-22,2024-06-22,Sales Call 1
b34e7e7efc69604,2024-06-21,2024-06-22,Sales Call 1
8451d32b6cfeace,2024-05-19,2024-05-19,Sales Call 1
ef3a5482b974b31,2024-02-25,2024-02-27,Sales Call 1
3d2851178c52128,2024-07-04,,Sales Call 1
7d27b8dd9978ca8,2024-04-06,2024-04-08,Sales Call 1
eb11edf1a4216a9,2024-09-09,2024-09-10,PV System Sold
5de3d6df8101937,2024-05-04,,Sales Call 1
0464520a9e89171,2024-05-18,2024-05-19,Sales Call 1
629ec8320c53c83,2024-08-09,2024-08-09,PV System Sold
f67ec28061a0c0f,2024-02-29,2024-03-03,Sales Call 1
a2efc99496b4ff2,2024-03-29,2024-04-01,Sales Call 1
585ad537bfc2ad4,2024-07-20,2024-07-21,Sales Call 1
735607ac1877073,2024-06-29,2024-06-29,Sales Call 1
f7ffcb9ffc1bfea,2024-07-07,2024-07-12,Sales Call 2
8bde62e37d98d5b,2024-07-02,,Sales Call 2
c34a8fef7ac78ba,2024-04-06,2024-04-06,Sales Call 1
13cafb08db60384,2024-04-24,2024-04-26,Sales Call 1
c75cc5515048671,2024-05-11,2024-05-11,Sales Call 1
6cb254d16bb201e,2024-02-26,2024-02-28,Sales Call 1
e9eca60d2662ef5,2024-04-30,2024-04-30,Sales Call 2
52fa51a29c747f9,2024-02-20,2024-02-24,Sales Call 1
5d777b5b35c55d5,2024-05-06,2024-05-06,Sales Call 1
cea0b40c1e5d0a4,2024-04-16,2024-04-16,Sales Call 1
9d0b088bfd37528,2024-04-18,2024-04-19,Sales Call 1
3db7393863ef2ed,2024-06-05,2024-06-07,Sales Call 1
96da0012848ad3e,2024-07-06,2024-07-07,Sales Call 1
0ea7ce58e622844,2024-04-30,2024-05-01,Sales Call 1
86cb4a8979a089b,2024-06-23,2024-06-23,Sales Call 1
9fbc1a84949a488,2024-03-08,,Sales Call 1
0c6625e53069eb2,2024-07-15,2024-07-15,Sales Call 1
6a18844b76d036e,2024-04-13,2024-04-14,Sales Call 1
a330bad6c63385c,2024-04-19,2024-04-19,Sales Call 2
6f42b2caff25e65,2024-05-20,2024-05-20,Sales Call 1
110a5d13b462c54,2024-06-22,2024-06-22,Sales Call 1
486f9c3ec791503,2024-03-20,2024-03-23,Sales Call 1
68730d97adc404f,2024-07-04,2024-07-05,Sales Call 1
19ddff090f313d1,2024-03-05,2024-03-08,Sales Call 1
be8107d294ec72f,2024-07-04,2024-07-06,Sales Call 1
2babbdf118de9af,2024-04-20,2024-04-22,Sales Call 1
070c3144a454f4b,2024-02-22,,Sales Call 1
d9dc50e4d6791ee,2024-07-08,2024-07-09,Sales Call 1
7752c18fc13e57e,2024-06-17,2024-06-17,Sales Call 1
6abe07f87a4e65a,2024-04-11,2024-04-13,Sales Call 1
e921c1f5f4509c5,2024-06-14,2024-06-14,Sales Call 2
c62492340edc199,2024-06-28,,Sales Call 1
41921db5b3323bf,2024-05-20,2024-05-20,Sales Call 1
b3c1b6eae8c42cb,2024-05-05,2024-05-05,Sales Call 1
9f0ab1daec539fe,2024-04-13,,Sales Call 1
5efe0af77c7bd7c,2024-03-08,2024-03-10,Sales Call 1
5a5a9772ce3cff4,2024-07-12,2024-07-12,PV System Sold
ebd182b4f3d8cd2,2024-07-02,2024-07-05,Sales Call 1
d2eb06e4bb498a1,2024-06-11,2024-06-11,Sales Call 2
8623ecf9a8a2772,2024-05-04,,Sales Call 1
39f764ba9348af0,2024-06-29,2024-06-29,Sales Call 1
68267992c4ca814,2024-05-08,2024-05-10,Sales Call 1
aaa53f2eb602aca,2024-06-01,2024-06-03,PV System Sold
0922e73a87243a7,2024-03-13,2024-03-15,Sales Call 1
36a24471d26bb59,2024-05-19,2024-05-20,Sales Call 1
b59c811c666643b,2024-04-17,2024-04-19,Sales Call 1
cff169a19cb47a1,2024-04-02,2024-04-05,Sales Call 1
29e198264418f0a,2024-07-17,2024-07-19,Sales Call 1
d0d3998dd46c144,2024-03-05,2024-03-08,Sales Call 1
f35894ea31aa1e0,2024-06-05,2024-06-07,Sales Call 1
95f2bea1799810d,2024-07-05,2024-07-06,Sales Call 1
31f833546abb8ce,2024-03-16,,Sales Call 1
30d8da9e9648049,2024-05-01,2024-05-03,Sales Call 1
f7f2fb94240ff42,2024-03-02,,Sales Call 1
5ca355d572011e0,2024-03-03,,Sales Call 1
cd0784ecfa96477,2024-06-28,,Sales Call 1
e1806565afcf2a5,2024-06-06,2024-06-08,Sales Call 1
fce74a8e2a461df,2024-04-18,,Sales Call 1
64abbcb9ae4026d,2024-06-09,,Sales Call 1
22353f941c1e25e,2024-04-21,,Sales Call 1
4e76af843a65f7d,2024-07-01,2024-07-01,Sales Call 1
58f643428ab68f4,2024-03-31,2024-03-31,Sales Call 1
a69a0dd8ade37d4,2024-06-25,2024-06-25,PV System Sold
65afcc9b75847c0,2024-07-01,2024-07-01,Sales Call 1
01893cc9354ff04,2024-03-30,2024-03-30,Sales Call 2
ab173366144c813,2024-03-21,2024-03-24,Sales Call 1
932a0b547d1b71b,2024-07-08,2024-07-08,Sales Call 1
87b8b8acc4ee69b,2024-06-06,2024-06-07,Sales Call 1
e164e5a570d5b21,2024-05-08,,Sales Call 1
863e54fd3822435,2024-03-28,2024-04-01,Sales Call 1
e19de6d2df0f889,2024-05-07,2024-05-10,PV System Sold
570995aed711b04,2024-07-15,2024-07-16,Sales Call 1
22b2883707aed65,2024-06-29,2024-06-30,Sales Call 1
d4438f81f707679,2024-06-16,2024-06-17,Sales Call 1
b2e62036f00d210,2024-07-13,,Sales Call 1
50cf8a4c3930516,2024-08-10,2024-08-10,Sales Call 2
c88485f59f74bbe,2024-04-24,,Sales Call 1
7c2b5e73ccac750,2024-04-17,2024-04-19,Sales Call 1
a15e3f45dae5ba9,2024-05-07,2024-05-07,Sales Call 1
8417a866617d840,2024-06-17,,Sales Call 1
bb587ed552b01d0,2024-03-22,2024-03-25,Sales Call 1
3fd8c9e383b9272,2024-07-28,2024-07-29,PV System Sold
df3a47e7af82511,2024-07-16,,Sales Call 1
bc5b2dc78ce93e6,2024-04-06,2024-04-06,Sales Call 2
438461caa192dbe,2024-07-11,2024-07-13,Sales Call 1
cf0f768d222ed7a,2024-04-05,2024-04-07,Sales Call 1
190182533e9384a,2024-03-31,2024-04-02,Sales Call 1
728c989af264732,2024-05-17,2024-05-18,Sales Call 1
bd43c3499d822e0,2024-05-28,2024-05-28,Sales Call 1
3e183925038adbf,2024-06-23,2024-06-23,Sales Call 1
bee5f277561eb42,2024-05-10,2024-05-11,Sales Call 1
439b74eb985bf52,2024-04-23,2024-04-24,Sales Call 1
cae39d069ab74f8,2024-06-14,2024-06-15,Sales Call 1
c6820be0ea82d93,2024-07-16,,PV System Sold
51dd6765ff0c796,2024-07-02,2024-07-02,Sales Call 1
b0255c29949e835,2024-05-21,2024-05-22,PV System Sold
3b24c75390509d4,2024-02-26,2024-02-26,Sales Call 2
65f8d245140ae04,2024-03-13,2024-03-15,Sales Call 1
96f87c2ac8c9e18,2024-05-13,2024-05-13,Sales Call 1
f8822a02c13734e,2024-03-23,2024-03-26,Sales Call 1
071866e10fb1b72,2024-02-20,2024-02-23,Sales Call 1
1fe6a583b8a0943,2024-03-18,2024-03-19,Sales Call 1
7df2485056c054c,2024-05-24,2024-05-24,Sales Call 2
09c5f0c097ee406,2024-03-15,2024-03-15,Sales Call 2
7d32a8bad5cc0d3,2024-06-17,2024-06-17,Sales Call 1
e40d1efc72a311a,2024-06-12,2024-06-14,PV System Sold
ca45319b18d395b,2024-04-15,2024-04-16,Sales Call 1
6b241acd76356c8,2024-03-14,,Sales Call 1
3d6bd5797788c36,2024-03-31,2024-04-01,Sales Call 1
96aadcbca11269b,2024-03-05,2024-03-08,Sales Call 1
9075f3fbdc0dd30,2024-06-11,2024-06-11,Sales Call 1
8edfe6922ac919e,2024-05-21,2024-05-21,Sales Call 1
9a66d1cf74add2c,2024-06-11,2024-06-11,Sales Call 1
0e27d9a7df77467,2024-05-23,,Sales Call 1
e3dd4d080d443eb,2024-05-26,2024-05-26,Sales Call 1
75ed5dc145630c2,2024-07-12,2024-07-14,Sales Call 1
7076956fbeba043,2024-03-13,2024-03-15,Sales Call 1
30164018688d5a1,2024-05-06,2024-05-06,Sales Call 1
59fa22ad9dc44bc,2024-07-11,2024-07-12,Sales Call 1
e448a4e6a157c9b,2024-03-31,2024-04-02,Sales Call 1
f00d0da01781e62,2024-06-09,2024-06-09,Sales Call 1
77e29512f1cc720,2024-07-01,2024-07-01,Sales Call 1
8481db4be2b9154,2024-06-30,2024-06-30,Sales Call 1
ef885d58d307714,2024-04-06,2024-04-08,Sales Call 1
b4b42114b5fba83,2024-04-27,2024-04-27,PV System Sold
f56fd8f85a62fa0,2024-09-03,2024-09-04,PV System Sold
61d079d59222cd8,2024-06-30,2024-06-30,Sales Call 1
91891d9796a0fdd,2024-04-21,2024-04-22,Sales Call 1
83159e54a9fc769,2024-06-15,2024-06-16,Sales Call 1
c86b2a23d8b2328,2024-02-22,2024-02-25,Sales Call 1
e147cb85e1ec785,2024-05-14,2024-05-14,Sales Call 2
e1fd5f6ebadbbfa,2024-04-07,2024-04-07,Sales Call 2
afa88dbc1e694f2,2024-06-08,2024-06-09,PV System Sold
9e91bb9d6582e1d,2024-03-22,2024-03-25,Sales Call 1
1238011862f973d,2024-05-22,2024-05-24,Sales Call 1
fecb4869859384e,2024-04-26,2024-04-27,Sales Call 1
5d2e328ddc3c3cf,2024-05-27,2024-05-27,Sales Call 1
523ffbdbc5d719a,2024-05-07,2024-05-07,Sales Call 2
f33e71d9b54a844,2024-05-22,,Sales Call 1
ce8e8a5afdc02b1,2024-02-21,2024-02-24,Sales Call 1
105c9ed821c7050,2024-03-05,2024-03-05,Sales Call 2
4cced8009aa1bdf,2024-04-15,2024-04-15,Sales Call 1
7189674d35d2379,2024-02-23,2024-02-25,Sales Call 1
83387ff8ee307ce,2024-07-18,,Sales Call 1
ae2d41b66a91b4b,2024-03-29,2024-03-30,Sales Call 2
fb47185e9b85c96,2024-03-02,2024-03-02,Sales Call 1
112e618d4456a06,2024-07-05,2024-07-06,Sales Call 1
4558f009e730631,2024-02-22,2024-02-25,Sales Call 1
ec679ef9169b12e,2024-06-04,2024-06-04,PV System Sold
dba5fa74e9491cf,2024-05-13,2024-05-13,Sales Call 1
de040b744470047,2024-05-31,2024-06-01,Sales Call 1
3043d15a9273f4a,2024-06-20,2024-06-21,Sales Call 1
6ad8a1953903b8a,2024-06-06,2024-06-07,Sales Call 1
e3585bc38a7d8fb,2024-02-22,2024-02-25,Sales Call 1
a7c2de2f42cd818,2024-03-24,2024-03-27,Sales Call 1
113e81e45451feb,2024-07-17,2024-07-19,Sales Call 1
4f6cac564ed91e4,2024-03-24,2024-03-25,PV System Sold
b60f1767b9d1d2f,2024-07-15,2024-07-16,Sales Call 1
c8be005540ee90a,2024-07-07,2024-07-07,Sales Call 1
0444b5d1a3a8548,2024-08-05,2024-08-05,PV System Sold
a535f93ca5aa37c,2024-03-18,,Sales Call 1
9d8c1400d0fb26e,2024-03-27,2024-03-30,Sales Call 1
59e44076f957ff1,2024-04-02,2024-04-02,Sales Call 2
6e526b92bd56f16,2024-04-01,2024-04-05,Sales Call 1
571ab41ffe0ccde,2024-03-09,2024-03-11,Sales Call 1
649895e2ba8fe3b,2024-03-31,2024-03-31,Sales Call 2
1c68412b564f036,2024-07-18,2024-07-19,Sales Call 1
545f7871774adf0,2024-05-03,,Sales Call 1
95376f97cef40d9,2024-07-13,2024-07-13,Sales Call 2
b60172b7c725d6c,2024-04-10,,Sales Call 1
13945678b982d96,2024-07-20,2024-07-21,Sales Call 1
41f70daa3554195,2024-05-15,,Sales Call 1
de9cf1c52db38ab,2024-05-15,2024-05-17,Sales Call 1
ec67bd104433e4d,2024-06-04,2024-06-04,Sales Call 1
4bd135d52544980,2024-06-01,2024-06-01,Sales Call 2
5c7eb7b94d4e2b0,2024-03-13,,Sales Call 1
cccd7042e8d8779,2024-05-14,2024-05-17,Sales Call 1
d2d73cf6eb858b7,2024-07-16,2024-07-19,Sales Call 1
38d9b4a00ac12db,2024-03-15,2024-03-15,PV System Sold
f98987e757a3622,2024-07-17,2024-07-17,Sales Call 1
758b19fba8c67c5,2024-03-19,2024-03-22,Sales Call 1
bf9a945ddead49b,2024-03-15,,Sales Call 1
9e42656f8de96d6,2024-04-09,2024-04-12,Sales Call 1
2d5863c4ca885ff,2024-04-27,2024-04-27,Sales Call 2
0a3437dac8cf2db,2024-03-09,2024-03-11,Sales Call 1
02bad9e9bef07eb,2024-04-10,2024-04-12,Sales Call 1
03e4b76b4a1969a,2024-04-01,,Sales Call 1
b9014f98077d0a6,2024-03-16,2024-03-18,Sales Call 1
cfc3bebd2fa5b2d,2024-07-05,2024-07-06,Sales Call 1
ee0b49803e661f9,2024-06-11,2024-06-14,Sales Call 1
b3003540a2f69b9,2024-03-29,,Sales Call 1
0b6672674ad4e61,2024-04-11,2024-04-13,Sales Call 1
a0f09614e648a1c,2024-03-30,2024-04-01,Sales Call 1
646503d439defdf,2024-04-13,2024-04-13,Sales Call 2
32720ce81548ebd,2024-05-15,,Sales Call 1
e4dd0f64ecba060,2024-05-06,2024-05-06,Sales Call 1
09b59a7658c5e52,2024-02-27,2024-03-01,Sales Call 1
03dc8cb2f88af93,2024-04-04,2024-04-06,Sales Call 1
92b5d152a3d6a25,2024-05-14,2024-05-14,Sales Call 1
ff7ffd55ad475c9,2024-05-26,,Sales Call 1
b780c74025a8922,2024-07-19,2024-07-19,Sales Call 1
1b5b48a404a41ea,2024-02-25,,Sales Call 1
e39c78c46c0f105,2024-05-27,2024-05-27,Sales Call 2
49158cb1d8522d4,2024-06-01,2024-06-02,Sales Call 1
12f9ac867ba2291,2024-03-11,,Sales Call 1
08308da394aa399,2024-04-16,2024-04-16,Sales Call 2
da8e20cdcd73ac4,2024-04-15,2024-04-16,Sales Call 1
0eefece93e2b80e,2024-07-23,2024-07-23,Sales Call 2
1344d3f96938336,2024-03-07,,Sales Call 1
dd534c8a56bf4c2,2024-04-29,2024-04-29,Sales Call 1
d4e6d9433d25bb0,2024-02-27,2024-03-01,Sales Call 1
b8a0ef343f00d07,2024-06-09,2024-06-09,Sales Call 1
dbfae2173a2ea23,2024-03-30,,Sales Call 1
842c4b1b7e643bb,2024-07-16,2024-07-17,Sales Call 1
f2f81350c934ea1,2024-07-17,2024-07-19,PV System Sold
5cc7886a277e887,2024-05-10,2024-05-11,Sales Call 1
1f9af30bd518db5,2024-07-19,2024-07-19,Sales Call 2
dcb8f8306c65dcc,2024-06-25,,Sales Call 1
d5b2c8c4a44c66b,2024-04-01,,Sales Call 1
f5095094ddb7cb7,2024-03-04,,Sales Call 1
4768941707e30b8,2024-05-11,2024-05-12,Sales Call 1
c6b0efeed01779e,2024-04-07,2024-04-07,PV System Sold
329898d897e7725,2024-07-13,2024-07-13,Sales Call 2
f9218528cc3f599,2024-03-03,2024-03-04,Sales Call 1
262266a41519bce,2024-06-06,2024-06-08,Sales Call 1
0ac283cb0f8c3c4,2024-07-07,2024-07-07,Sales Call 2
18207f30caa67d2,2024-07-05,2024-07-06,Sales Call 1
95dbd711cab619a,2024-03-21,2024-03-24,Sales Call 1
66cfdf7268f5ae2,2024-05-17,2024-05-17,PV System Sold
a9eef59f9641282,2024-05-25,,Sales Call 1
eb59060680d3d81,2024-04-30,2024-05-01,Sales Call 1
c603a3681dffe90,2024-03-31,2024-04-02,Sales Call 1
06cd7b8d7ad2982,2024-05-14,2024-05-14,Sales Call 2
82f69955abcf266,2024-07-15,2024-07-15,Sales Call 1
06ec8462a6ba1f1,2024-04-08,2024-04-08,Sales Call 2
1d6047803d33150,2024-02-27,2024-02-28,Sales Call 1
baaf6d5d15e6ca4,2024-03-31,2024-04-02,Sales Call 1
a52a5f325145fd8,2024-06-23,2024-06-24,Sales Call 1
ec218aaabfbd4b7,2024-03-03,,Sales Call 1
d2e7d6e89d57e2b,2024-05-18,2024-05-19,Sales Call 1
f0dea1b019b770d,2024-04-20,2024-04-20,Sales Call 2
6ea133f156cd2db,2024-06-28,2024-06-28,Sales Call 2
49bf5ed84645702,2024-04-01,2024-04-03,Sales Call 1
bcd938ab33f03b1,2024-04-12,2024-04-13,Sales Call 1
8d7c5d90447e1b5,2024-05-20,2024-05-20,Sales Call 1
e68a3dee3b9dc27,2024-06-25,2024-06-25,Sales Call 1
4e102e19946c57e,2024-04-30,2024-05-03,Sales Call 1
444b1659eaa4393,2024-05-30,,Sales Call 1
6ec2ea3a1ad6f30,2024-03-05,,Sales Call 1
5e68a3ca5f423b7,2024-02-29,2024-03-02,Sales Call 1
379fa66e6a47039,2024-05-18,2024-05-18,Sales Call 1
ed059d27ced6a7a,2024-05-17,2024-05-18,Sales Call 1
0d8664e4a482a29,2024-04-16,,Sales Call 1
67d997c09555631,2024-07-12,2024-07-14,Sales Call 1
15b477b5a2b99b4,2024-04-08,2024-04-08,Sales Call 1
3f95a1a0535c42f,2024-05-14,2024-05-17,PV System Sold
b3dd43576c14c23,2024-03-28,2024-03-31,Sales Call 1
8276724ae34cc0f,2024-03-28,2024-03-31,Sales Call 1
126f20dc7aad233,2024-03-24,,Sales Call 2
4068542ba782248,2024-06-11,2024-06-11,Sales Call 2
2a839e7982feb9a,2024-07-18,2024-07-19,Sales Call 1
c00095dffe8c5a1,2024-06-02,2024-06-03,Sales Call 1
91420952eeae706,2024-02-25,2024-02-26,Sales Call 1
db298643745f3b9,2024-05-03,2024-05-03,Sales Call 1
55cb0c354eb24ef,2024-03-29,2024-03-31,Sales Call 1
a06d66fab4b3b9c,2024-06-21,2024-06-22,Sales Call 1
fbe7d9f9b507c79,2024-05-24,2024-05-25,Sales Call 1
fce001247d51ae3,2024-04-15,2024-04-16,Sales Call 1
fc6d4e71543ca0a,2024-03-27,2024-03-30,Sales Call 1
f3097a9842a1a5b,2024-04-14,,Sales Call 1
2eb40a642148b84,2024-05-14,2024-05-14,Sales Call 1
7210082fae038c9,2024-03-04,2024-03-04,Sales Call 2
534e2fead15d413,2024-02-22,2024-02-25,Sales Call 1
8153b1295d89001,2024-06-17,2024-06-17,Sales Call 1
812feda8207f8d0,2024-03-11,2024-03-12,Sales Call 1
11540a4285ae72c,2024-07-04,2024-07-05,Sales Call 1
c4aaa5800ba35e1,2024-03-06,2024-03-08,Sales Call 1
c0081e2c8b681fd,2024-05-14,2024-05-14,Sales Call 1
167ae18ff0457cf,2024-07-20,2024-07-20,Sales Call 1
ad9650cedb53ad3,2024-04-30,,Sales Call 1
9321ff69cb3b62b,2024-07-19,2024-07-19,Sales Call 2
fd509fff9735745,2024-05-15,2024-05-17,Sales Call 1
5a7bbbfc4bf0a2d,2024-04-22,,Sales Call 1
e2f4140df9ba685,2024-07-21,2024-07-21,PV System Sold
92ddeffc3375328,2024-05-18,2024-05-18,Sales Call 1
6a7b1bafbee2b02,2024-06-29,2024-06-29,Sales Call 2
ec2a7c495e825c7,2024-05-09,2024-05-11,Sales Call 1
95250962178c495,2024-06-01,,Sales Call 1
c04530c995aea9e,2024-04-27,,Sales Call 1
b9051ad5e0aa3e2,2024-07-04,2024-07-05,Sales Call 1
fbe7282226897d6,2024-03-22,2024-03-25,Sales Call 1
bd04f936de5908a,2024-07-20,2024-07-20,Sales Call 1
a4eb94b0ada7190,2024-07-05,2024-07-06,Sales Call 1
3472dd754a42059,2024-04-19,2024-04-20,Sales Call 1
dccf5db5b3dd316,2024-06-25,2024-06-25,Sales Call 1
1c89956f03c200c,2024-06-03,2024-06-04,Sales Call 1
9a0aaf60c77ccf5,2024-06-11,,Sales Call 1
516951008e88c19,2024-06-19,2024-06-21,Sales Call 1
77f231d1e4cad19,2024-07-20,2024-07-20,Sales Call 2
299087c0477644f,2024-03-19,2024-03-22,Sales Call 1
2aa012ad9062d8f,2024-07-05,2024-07-05,PV System Sold
da7b11b6d11b4d7,2024-05-15,2024-05-17,Sales Call 1
3d2f61ed6af070c,2024-06-14,2024-06-15,PV System Sold
711db63dfb1cf28,2024-03-21,2024-03-25,Sales Call 1
2bd795a02474393,2024-04-16,,Sales Call 1
636f46d34334ee0,2024-05-06,2024-05-06,Sales Call 1
c39281a4944722f,2024-04-26,2024-04-27,Sales Call 1
6c6783175954010,2024-04-22,2024-04-23,Sales Call 1
63e280077eff980,2024-07-20,2024-07-21,Sales Call 1
7eed991a4682906,2024-06-29,2024-06-29,Sales Call 1
05c5f671e0ab997,2024-06-03,2024-06-03,Sales Call 2
da8907a4e991144,2024-03-28,2024-03-31,Sales Call 1
1e6df8ddfef500c,2024-05-16,2024-05-18,Sales Call 1
194156fceed0464,2024-03-20,2024-03-23,Sales Call 1
b5d47dbe9cc2d04,2024-05-12,2024-05-12,Sales Call 1
7c7071c0b3ab9dc,2024-07-19,2024-07-21,Sales Call 1
fb1d49a42070aa7,2024-04-26,2024-04-26,Sales Call 2
ab7370331507295,2024-04-14,2024-04-15,Sales Call 1
1d4356fa80b438d,2024-05-15,,Sales Call 1
a6cdc43a9401bed,2024-06-01,2024-06-01,Sales Call 2
eca622d9d4dd967,2024-02-23,2024-02-25,Sales Call 1
9a2289c619af880,2024-06-09,2024-06-09,Sales Call 2
a28b16d0ce8a2ac,2024-04-11,2024-04-12,Sales Call 1
b8e05eaa0bdb3e8,2024-04-25,2024-04-27,Sales Call 1
a2d5a0045cd84a0,2024-03-12,2024-03-15,Sales Call 1
797cc69a50b4a63,2024-06-22,2024-06-22,Sales Call 1
67aba960cb5eb2c,2024-04-19,2024-04-19,Sales Call 2
0cf45fa87fff2fe,2024-02-25,,Sales Call 1
0521085af754aa2,2024-04-13,2024-04-14,PV System Sold
e26b98fc986d3fe,2024-07-15,2024-07-16,Sales Call 1
0b7a2dbe08a02ab,2024-07-06,,Sales Call 1
e4155ea8b1402b5,2024-03-07,2024-03-08,Sales Call 1
5d1c39d6f48fb44,2024-04-01,2024-04-01,Sales Call 1
e5dcd348dcbb58e,2024-05-28,2024-05-29,Sales Call 1
3df9af45e68126b,2024-07-03,2024-07-05,Sales Call 1
b40e304465c7bd6,2024-03-21,2024-03-24,Sales Call 1
07c7a84613e82c1,2024-05-07,2024-05-08,PV System Sold
e0f06f2cb4e43c6,2024-05-10,2024-05-11,Sales Call 1
febc277708011fc,2024-04-08,2024-04-08,PV System Sold
7658a2d2791bfd0,2024-07-16,2024-07-16,Sales Call 1
dd4fc3e49fec4ef,2024-02-20,2024-02-23,Sales Call 1
10d317407d4912e,2024-06-26,2024-06-28,Sales Call 1
3f8946562b7a507,2024-05-20,2024-05-21,Sales Call 1
45567786d2c29a3,2024-06-02,,Sales Call 1
e47cc748ca74466,2024-04-27,2024-04-27,Sales Call 1
