LEAD_ID,LEAD_CREATED_DATE,MARKETING_CHANNEL
8651f1c6a14ab67,2024-03-22,Channel C
ebc444b7e66da84,2024-03-21,Channel A
d0234b71b440739,2024-02-09,Channel C
fd764793ea01115,2024-03-16,Channel C
3553b52cf70436f,2024-02-28,Channel B
d1f5c223f8fd3ea,2024-05-06,Channel A
426d049fbc29288,2024-05-21,Channel A
72a3d7a9c3b9c78,2024-01-23,Channel A
f8ddbba0e6c9490,2024-06-17,Channel C
f8b2102d4228d2e,2024-02-04,Channel B
6ddc48434d2f9ee,2024-03-02,Channel A
0aa5aa5fdbd0ccb,2024-04-04,Channel A
d2f7d591c86e494,2024-05-08,Channel B
f0d54e8396c3c83,2024-04-30,Channel C
24b22765286b789,2024-06-15,Channel B
97daa91ca7a686e,2024-06-23,Channel B
87081879a6d3c5d,2024-05-03,Channel B
0b1c30cc43b0dcd,2024-03-26,Channel B
c3f4d92d229485b,2024-05-12,Channel C
e61cf6b4bbc97bc,2024-05-06,Channel A
5a59957fd93c130,2024-02-05,Channel A
9076957d93089ad,2024-03-06,Channel B
d88d22395e967ee,2024-03-09,Channel A
7d39a5a4a0a21b5,2024-03-11,Channel B
28ca320377a51b2,2024-03-15,Channel A
c7bed471146695f,2024-05-23,Channel C
add7cabe9f5ce05,2024-04-25,Channel A
2f24fb1bc31a532,2024-04-27,Channel A
5370aa98c08f39f,2024-03-23,Channel C
5fe6d5a5bec262b,2024-03-13,Channel C
27b6058d50e3951,2024-04-18,Channel B
463d9c32c537124,2024-06-24,Channel B
fffd6979564c103,2024-05-13,Channel C
5fe50459f3ea0b5,2024-03-25,Channel A
6c2fae024e6d90a,2024-03-13,Channel A
cd78d1abfcda3b8,2024-07-01,Channel C
f810778c6a6928d,2024-06-29,Channel C
8d4c2ffa8b9c62e,2024-06-05,Channel C
64a7a53f9c8d051,2024-03-06,Channel C
6b899f0c2bce805,2024-06-27,Channel B
b09f293c477141d,2024-03-06,Channel C
867340df2a63f7c,2024-03-28,Channel A
b0997f4ecae48b7,2024-04-21,Channel C
50820e64cf27bd1,2024-04-23,Channel C
2510e959c3f3ea8,2024-04-02,Channel C
18c29e23addc7b3,2024-05-23,Channel A
ff946f5f898a34a,2024-03-01,Channel A
ee47037fe4c514a,2024-03-10,Channel A
a51bb37b6b54ef8,2024-04-07,Channel A
2569969bf8b5679,2024-02-27,Channel A
992e184ec84ad34,2024-03-25,Channel C
e2f5c8f5fd11980,2024-03-21,Channel C
e6e2379f913a817,2024-02-13,Channel C
c2bcceffb90199a,2024-01-26,Channel A
e0ab88acba5467e,2024-04-13,Channel A
72fccf21d0b472c,2024-03-24,Channel C
4cde1f75205e1f5,2024-06-09,Channel C
bf23361451bd5f6,2024-06-11,Channel C
626f4a1cf8c9594,2024-04-02,Channel A
26183bb10d388c2,2024-05-05,Channel B
0d954397e70e0d5,2024-04-21,Channel C
d491adee7204c4d,2024-05-30,Channel C
87f2f81905c9f06,2024-06-14,Channel C
7f5a7771f5da790,2024-06-17,Channel B
cbc6e0c6197a198,2024-02-12,Channel C
3e9ead70bcac8f1,2024-03-31,Channel C
71619cf38069e55,2024-07-03,Channel A
54f99287f074751,2024-05-12,Channel B
e284b4f411ebef6,2024-06-01,Channel A
0b83e2cbade4720,2024-05-29,Channel C
24e12c6fbfac2f0,2024-04-01,Channel B
6e0d983e8d749c8,2024-03-24,Channel C
88e2af8216ebb5e,2024-05-16,Channel A
6f9f667a175142f,2024-01-30,Channel B
2de0c2b66807652,2024-06-25,Channel C
f2d928780db8a99,2024-04-12,Channel B
b3af377bcc447e0,2024-05-10,Channel A
eaad0184dd96b8b,2024-02-01,Channel B
c77ca8370b79eed,2024-02-01,Channel A
7dea03a7d83730c,2024-06-28,Channel C
4c591f1c056a924,2024-02-26,Channel A
3bf2996240e4ff9,2024-05-02,Channel A
8328336f7149a31,2024-04-06,Channel A
67db7281ae9b2cd,2024-02-22,Channel B
d1ff2ab6766a7c8,2024-04-19,Channel B
aa587fae1ababa3,2024-05-04,Channel B
c2bd67b6148d07e,2024-06-24,Channel C
939ac0ab83b7826,2024-04-25,Channel A
fde6baba4805782,2024-04-14,Channel C
6020cd4ed5dafc0,2024-02-24,Channel B
0dd06588602368c,2024-02-20,Channel A
1f1d84ae12d3bb4,2024-02-07,Channel B
70c3bbe5cb4ee43,2024-06-04,Channel C
97669769c7215c3,2024-04-20,Channel C
561d1e07e7d9839,2024-05-22,Channel C
28b3f2e5df12643,2024-04-26,Channel B
8fe6ddc91d3d8e3,2024-06-21,Channel A
d3afe8ede749660,2024-02-25,Channel A
940a2476ff36ce7,2024-06-12,Channel B
de4121f6e2213af,2024-02-27,Channel A
c25ef333f76d3f3,2024-06-29,Channel A
0ad03077033f9ec,2024-03-15,Channel C
b636b0ef675bab4,2024-04-21,Channel A
0c9b26998021c3e,2024-05-24,Channel A
cb1699a8bf04cc7,2024-05-18,Channel C
366ea5e180c1e6b,2024-02-18,Channel A
95c0639f57f5604,2024-06-11,Channel C
389d81b9bd59c99,2024-04-18,Channel C
3ba4bfc95062e43,2024-03-19,Channel A
10740526c7be3cc,2024-02-02,Channel C
2cf541d2eb267d4,2024-04-25,Channel C
a827190b3aa3298,2024-06-13,Channel B
faddbb26a784b90,2024-05-09,Channel A
c03e4665a8dcef0,2024-02-28,Channel A
c2f745230c79231,2024-06-25,Channel A
05f61523ca528a0,2024-03-07,Channel C
b3b1554bd1a58b6,2024-05-20,Channel C
ae9d7b17a5d0e1d,2024-06-08,Channel A
bf2923cd9dbf3d4,2024-05-04,Channel C
9212f85921e3321,2024-04-11,Channel A
01489216a3aa6d5,2024-03-21,Channel B
da098a9671e96fa,2024-05-24,Channel A
57532893c80d63c,2024-05-23,Channel B
abda42923a95b6d,2024-05-23,Channel B
bb949712b140cf8,2024-02-17,Channel C
55f55536bb014b1,2024-06-03,Channel A
3e3e19006e02fe7,2024-03-18,Channel C
01d8f7c60521571,2024-02-22,Channel C
3a8038caf251c40,2024-04-12,Channel C
7b904a85f52376f,2024-05-03,Channel A
7822bada99d7108,2024-06-13,Channel A
1852307b70d245e,2024-04-10,Channel A
652101c9dc5ce86,2024-01-31,Channel B
e7dd06aaa2d207d,2024-05-17,Channel B
30ccaf5c00bc778,2024-02-21,Channel B
9b539d58bf4ba8d,2024-03-21,Channel C
519ca2ef97c32c3,2024-03-25,Channel B
62da82814f51621,2024-06-16,Channel C
776cf3ab36d0917,2024-05-11,Channel B
59a942313f5d4bd,2024-03-31,Channel B
1cdf717aeb3af77,2024-03-07,Channel C
af9372b6d48b8a9,2024-02-08,Channel A
8a65f2ee318e5c8,2024-02-18,Channel C
b9796e613d0b7d6,2024-05-23,Channel A
75a85544435c4e3,2024-05-19,Channel A
ea7d4d062cf37c7,2024-03-16,Channel C
722ffacbfb787bf,2024-02-25,Channel A
ff0a45262044d95,2024-02-24,Channel C
991f92bac51a5f7,2024-03-23,Channel A
59f6ed287966e88,2024-05-25,Channel A
9302df497c6a960,2024-03-23,Channel A
1eb08fa418c9197,2024-05-03,Channel C
83d706df3db5a81,2024-04-20,Channel A
36617e296db2e25,2024-02-10,Channel B
99ba2bf12a37ea4,2024-06-19,Channel B
ef982774c360e64,2024-05-24,Channel B
fbcee8ec0238046,2024-02-29,Channel C
e1b37bfce397112,2024-06-06,Channel C
c28a6f919989c47,2024-05-29,Channel B
9a3fe24b939b31c,2024-06-15,Channel B
fd6cd4ad9721d8d,2024-04-03,Channel B
420e7ed1fc891d3,2024-03-15,Channel B
d7d348b285af53d,2024-04-04,Channel C
48d008afdbd11e5,2024-04-24,Channel B
d486108b7891a30,2024-04-20,Channel A
53b01ac87e1f483,2024-05-28,Channel C
b844077340ffa63,2024-02-25,Channel B
a6d16710e1863b3,2024-03-11,Channel C
af0e3bf4a1bb5d7,2024-05-12,Channel A
b6d3aef3da3c2e2,2024-01-21,Channel A
0569bd2db4c3582,2024-05-28,Channel B
dca46243c63b707,2024-04-27,Channel A
660b4a91e0ff9bf,2024-04-30,Channel C
aff5bcf2e0b176b,2024-06-10,Channel C
6d576197d4b129c,2024-06-04,Channel B
f6bebd009401fdc,2024-02-04,Channel A
c1d371d1bd36095,2024-04-14,Channel A
fe55d6a1a571eb4,2024-04-05,Channel A
bd37e4a5f129f00,2024-06-16,Channel B
1c71f067202373f,2024-03-06,Channel A
7d2df9c861a49cc,2024-04-02,Channel A
e803ca2ba4dd7ea,2024-05-04,Channel C
69e5a267f8f473f,2024-03-05,Channel C
2fa2b448210a5ea,2024-04-22,Channel C
ecd0fab45bdd2df,2024-06-03,Channel B
e485775e931f0d1,2024-05-15,Channel B
b5c72240c9ef9f6,2024-01-29,Channel B
81ab3adb2a996fa,2024-04-16,Channel A
817ebbc201a690c,2024-04-17,Channel B
1e20a8563c9e9dd,2024-03-26,Channel B
16e14e92a47d74b,2024-03-29,Channel A
55e89056686d1bc,2024-06-09,Channel A
24e1014742713de,2024-06-12,Channel B
3e53cef1ac92058,2024-03-06,Channel B
dc29bc3fdc0603a,2024-04-20,Channel A
e6b4c832d304b32,2024-05-28,Channel B
21995a20213bef3,2024-06-03,Channel C
2333acc550dc8ef,2024-04-05,Channel A
4417c78a2405e85,2024-04-14,Channel B
5a0760b82d77beb,2024-03-06,Channel A
b303f2a1215a1dd,2024-03-28,Channel C
4cf9455c022f173,2024-02-04,Channel A
bddb5e4200495db,2024-06-27,Channel B
132ccd7515f4b93,2024-06-23,Channel C
7ca286e18a43f17,2024-04-02,Channel C
c74205053d68f02,2024-06-16,Channel C
f630b86f9cee1e4,2024-04-20,Channel A
3fc4e5784beb371,2024-06-05,Channel C
86f0d2f658d9b9a,2024-03-03,Channel C
e623f608a6d55d1,2024-03-30,Channel C
9d6287ca8c698b5,2024-04-19,Channel B
9aa741cb3cf7d2b,2024-04-20,Channel C
2382efee9dd6bcb,2024-04-17,Channel C
76bff2dcd052e7f,2024-03-08,Channel A
81b8e02ae504cfd,2024-01-30,Channel C
b1ee7948ba21159,2024-06-05,Channel C
bf4e92830d40d93,2024-03-29,Channel B
29783285e18128b,2024-05-22,Channel B
27e544bb2a1464c,2024-01-25,Channel B
bb11acbb66d3712,2024-04-04,Channel C
8153f11ee68e047,2024-06-12,Channel C
78be5dded0d14c5,2024-04-25,Channel C
09e98ced753b756,2024-05-26,Channel B
92e9d833c4a1ed5,2024-02-12,Channel C
6ac3b5bb98847ae,2024-06-25,Channel B
f00ae4fbdd7cf8f,2024-04-05,Channel B
0e95714e3ab7fb3,2024-06-10,Channel C
ff2ef96db1cf35b,2024-03-09,Channel B
09a06072b0a3b3d,2024-04-27,Channel A
ce07c1bad652547,2024-06-16,Channel B
fb8dc9a6794c24d,2024-05-01,Channel C
c17e818081b5aef,2024-03-05,Channel B
2dbe6941dbf8c1b,2024-04-25,Channel A
1aa9f98019148d5,2024-06-10,Channel C
96fbb8a1b147ccb,2024-05-19,Channel C
392bfbe45fe4d17,2024-02-13,Channel A
36cfa6aa1f740d4,2024-06-25,Channel B
160fdd175c70a98,2024-06-12,Channel B
30a78cf94ad9d84,2024-04-26,Channel A
2c5c0cff04e505f,2024-07-01,Channel B
d0f4e5f791f0221,2024-05-06,Channel C
b6f9c55cdc82bd3,2024-02-15,Channel C
dec1a58e465abf5,2024-03-04,Channel A
084872da42d65cb,2024-04-03,Channel A
a4410ebb96bae20,2024-04-29,Channel C
87b8b8acc4ee69b,2024-05-22,Channel A
18586d076dc612b,2024-04-25,Channel C
380b11c7492d065,2024-06-17,Channel B
90ba8c4ca2841d3,2024-06-02,Channel C
5aead56b167483f,2024-05-06,Channel C
37333df223cf410,2024-03-23,Channel A
3a3549cf41b37b4,2024-03-09,Channel C
8cacdcf983742a6,2024-04-07,Channel B
190305892c9e33a,2024-03-11,Channel A
5d4d507b2d1dc44,2024-03-26,Channel C
3c4d08968dbea23,2024-03-06,Channel C
5353d91de3d2fbf,2024-03-23,Channel C
bfa4c5597cb73a5,2024-05-26,Channel B
05d41c812cb96ff,2024-04-15,Channel A
0ff666e83a8533f,2024-06-25,Channel C
7e2040e9871804e,2024-06-02,Channel C
521a989f64cd1fe,2024-02-28,Channel C
2bcb333aff034b5,2024-03-01,Channel B
254a5c55eca8a7c,2024-05-02,Channel B
08b56f37433b6e4,2024-02-25,Channel A
51264f2e2614633,2024-01-29,Channel C
48c025f765d7b91,2024-04-29,Channel B
e63456d84be3df4,2024-06-02,Channel C
6b3bde2b3373648,2024-06-02,Channel A
7b603b9eb640964,2024-05-29,Channel A
a381736b484fa02,2024-02-04,Channel C
d633dd170b0c7ca,2024-05-11,Channel C
ecddf052c6931af,2024-04-17,Channel A
1c510c9880f7710,2024-02-28,Channel A
9e68a306c57d699,2024-04-18,Channel A
a2b26a249754417,2024-06-20,Channel B
92c690e1a2e2958,2024-06-15,Channel C
bdce25f9eef2baf,2024-04-14,Channel B
f15823477214590,2024-03-06,Channel A
765b24c3518a9d4,2024-03-24,Channel A
63556a535a9f677,2024-02-24,Channel C
d22a190570ce6f2,2024-06-03,Channel B
5cf978e8ed283fb,2024-02-20,Channel A
588a0b39542b42e,2024-06-13,Channel B
f31e0630d61f2cd,2024-03-15,Channel C
714ed610d438b58,2024-04-21,Channel A
0b05c90cd800cdd,2024-04-15,Channel C
ecfe0ccbaf68a68,2024-03-18,Channel C
4de96c37e9c1b9e,2024-03-15,Channel B
e5dcd348dcbb58e,2024-05-07,Channel A
9f367db060865cc,2024-04-18,Channel A
a3e0de1e2f06a48,2024-04-08,Channel A
15b7d0fcc9e5dcc,2024-03-09,Channel C
01d47699bc32456,2024-04-30,Channel A
8f279be322722e2,2024-02-28,Channel B
86fd23735f90965,2024-04-21,Channel C
b2864844171e5cf,2024-05-10,Channel A
210c6ea7c51cd04,2024-06-18,Channel A
2527fd43c44964c,2024-03-01,Channel C
5b4e877a6243dd5,2024-02-24,Channel C
8bd86b73a047202,2024-03-19,Channel A
e0aa02feb206f8b,2024-04-27,Channel B
ae1f3b19d40e7ec,2024-06-08,Channel C
fb2861f8ea2b64a,2024-03-01,Channel A
bf8c94a9491ebce,2024-04-12,Channel A
eed5da4cdd8c368,2024-07-01,Channel C
c1b639c6717878b,2024-03-02,Channel A
a73feacfdc8c514,2024-03-21,Channel C
41f2b7d6b33263e,2024-05-27,Channel B
bfdfb422c76a14a,2024-05-14,Channel C
6fc38ffd37e1e6d,2024-06-01,Channel A
51e02e42cf1174f,2024-05-27,Channel B
bb602bb020688c8,2024-01-30,Channel A
5c915f034b1ee6e,2024-03-14,Channel A
928d669945b95df,2024-06-23,Channel A
cc035049489f3e8,2024-04-15,Channel A
633f10ccd853268,2024-04-23,Channel A
b9014f98077d0a6,2024-02-26,Channel C
6e56ba5828d0900,2024-03-26,Channel C
1531edb68b2c0fe,2024-04-14,Channel B
6d3be0702e6d7b3,2024-05-29,Channel B
766b2c814e8d39d,2024-03-16,Channel B
c7aeedb20a24bed,2024-06-10,Channel A
338c84ea78e4970,2024-04-27,Channel B
403795eec4d6657,2024-05-02,Channel A
1fdc97939521e88,2024-05-28,Channel B
8d25d8df6b011b0,2024-03-07,Channel C
c79a0a941583c57,2024-05-31,Channel A
4267fe671f5cb8c,2024-06-23,Channel B
6977ca7f735b240,2024-04-08,Channel A
2b5e90de7d9e75b,2024-06-03,Channel B
1b3003d94805286,2024-03-29,Channel C
8113b4f973b920b,2024-06-15,Channel C
4aa2dedb2d1a485,2024-05-29,Channel C
35ca715da3e45b1,2024-03-27,Channel C
b7cd66eb3aa8a20,2024-05-14,Channel C
0237c23eee84a1a,2024-04-07,Channel A
f1d87822eaa816a,2024-02-18,Channel B
723484bd578430c,2024-06-18,Channel C
e51f4dfdf642ad9,2024-04-03,Channel C
df41e46f0765318,2024-04-25,Channel B
b6e98a974409486,2024-04-14,Channel A
c886bdfd1972db8,2024-04-24,Channel A
0f46309e5a1d7eb,2024-02-06,Channel B
b9a7594cc24908e,2024-07-01,Channel C
9c7128c3ab7950d,2024-02-18,Channel C
4e2fd82520ccfc3,2024-05-22,Channel B
15ce834c24fc7ec,2024-04-03,Channel A
f9e708e7923fea3,2024-03-04,Channel C
f2d92f9af5be929,2024-02-15,Channel A
2a78464d594bd22,2024-02-13,Channel A
caf1fd07f4bdd4b,2024-06-01,Channel A
1a629eae5b95412,2024-07-03,Channel B
c5dfb3742aad340,2024-01-20,Channel A
5b4a7208d2596bb,2024-02-13,Channel B
10e3142008c381e,2024-02-01,Channel C
c7b690879bbe600,2024-06-22,Channel A
a11a954fe27c50b,2024-04-01,Channel C
629c82d107a6faf,2024-06-26,Channel B
b79f5f651d0ba4f,2024-03-23,Channel C
ff6b9db4dbdb9e7,2024-05-12,Channel B
c3586268ae89bed,2024-03-02,Channel A
b1e3e0bd0e37bda,2024-05-17,Channel A
5388905132baefe,2024-05-15,Channel B
a494acd0822854a,2024-05-31,Channel A
8c10749e8511dc9,2024-04-16,Channel A
f2e948e288ac147,2024-03-10,Channel C
416360585199d31,2024-02-25,Channel B
1fa70e029dea408,2024-02-02,Channel A
94d57859dc58e42,2024-03-29,Channel C
590b4a96e54f968,2024-03-27,Channel C
30d7005a1f6b62d,2024-06-18,Channel A
a6367dd3b1cf7e4,2024-06-18,Channel C
71c1ba24f5798b3,2024-04-01,Channel A
8fd8baf7b80ab40,2024-04-10,Channel C
e1a1db2871e8942,2024-05-24,Channel B
738cea0e47eb90a,2024-02-24,Channel B
5e9e1d9567d0044,2024-04-21,Channel A
a8f453757d3a00a,2024-04-28,Channel C
4c441ca295566ca,2024-03-23,Channel A
dc26ae5bd520291,2024-05-17,Channel B
cf128d35a78e475,2024-03-21,Channel C
b002e404994de84,2024-05-26,Channel C
7a34aafbb45fa41,2024-05-30,Channel C
3d5fea9ad6cb515,2024-05-15,Channel B
84f1207652188e3,2024-04-04,Channel C
957fe3474d3cb16,2024-06-21,Channel C
706ebfc35c3d145,2024-05-30,Channel B
bed74e541a524e5,2024-06-16,Channel C
4843f90145a8a5a,2024-04-24,Channel A
0883b1859cdc526,2024-03-05,Channel C
d2638ab32a65ad3,2024-06-23,Channel B
d95138d565f0a1a,2024-02-15,Channel A
7494ffd5af0fdcc,2024-06-04,Channel A
53660dba4b16aa3,2024-06-06,Channel C
cfeb5edec82ad88,2024-04-06,Channel B
67e9788cce4faf2,2024-03-07,Channel A
2bf706d5d6a5f0b,2024-06-20,Channel C
b66f221facc0246,2024-05-17,Channel A
a242a52fc46da33,2024-04-29,Channel A
570357be672a730,2024-05-17,Channel B
1994c12e5aca865,2024-03-14,Channel C
fdd6856b058a13f,2024-04-24,Channel A
3269b18d52b7c02,2024-05-21,Channel C
3bf870862333fcb,2024-03-22,Channel C
85a4545c689f5bd,2024-06-20,Channel B
12099b56fb82702,2024-02-04,Channel C
f00dfcf24643c4c,2024-06-29,Channel C
41ba575adeda422,2024-04-09,Channel A
fe3622f5793c8a9,2024-02-27,Channel A
a637ec89dff2492,2024-04-13,Channel C
bb9df9df0d7b2d6,2024-02-26,Channel A
e42f5d4f8c3b481,2024-05-06,Channel B
0fb6deeb8c88a6e,2024-06-13,Channel C
9738bf75dd7a7ff,2024-03-26,Channel A
c08afe758aa1197,2024-03-11,Channel C
f1041a958f1dc58,2024-02-05,Channel C
38cbbb33cce87b0,2024-02-04,Channel A
f5f27acaf7f0c2f,2024-03-16,Channel A
ae4d6bd35dd082c,2024-03-09,Channel B
9a5372d02fbf6f4,2024-03-13,Channel C
f9251d2e053d351,2024-06-14,Channel A
80fe14cae335e2f,2024-02-12,Channel C
4d1783b28123610,2024-03-12,Channel C
ab4a62592aec7f6,2024-03-18,Channel C
a3d2830d8fee922,2024-03-31,Channel B
d86e14b5c091c06,2024-01-26,Channel C
db702e124bf8fc5,2024-02-25,Channel B
18104d374916f99,2024-02-18,Channel A
8d5366211ad7080,2024-04-01,Channel A
59e07c2d9e7ef8f,2024-03-18,Channel C
e38c9f96c04fc63,2024-05-04,Channel A
aeab18f4b492557,2024-02-19,Channel B
71e60c890637d82,2024-03-24,Channel C
6390580cd0dfdec,2024-03-05,Channel A
1c63c192a181734,2024-03-28,Channel A
8edfe6922ac919e,2024-05-04,Channel C
c1cfd6c0ba38034,2024-05-15,Channel B
7c38489f59851d3,2024-03-27,Channel A
9133e160d5f641f,2024-02-19,Channel A
a8ed8b9a407d192,2024-02-19,Channel A
551e81cedf99e65,2024-04-16,Channel B
f684b4016f07bcd,2024-02-28,Channel A
93993b6e8da5205,2024-04-22,Channel C
7840c9f3f848f63,2024-06-27,Channel A
c2d2576e570d89f,2024-06-08,Channel B
21d4d4274d6cf51,2024-05-22,Channel A
1379a0164777ab5,2024-05-16,Channel C
2d77d3c45dc411e,2024-06-04,Channel C
fb0fedbb7670c57,2024-04-25,Channel B
7f2b0d9ae65d788,2024-03-15,Channel C
54a0079137c77d9,2024-03-14,Channel C
5f7b1014faf49f3,2024-05-08,Channel A
4b87dde05713daa,2024-02-09,Channel A
83204a9f33b2d2a,2024-05-16,Channel A
86a3407de93885b,2024-06-09,Channel C
75e36d9afdd52e2,2024-04-10,Channel C
4e2889735c25786,2024-03-26,Channel C
efacaead286fe3e,2024-05-20,Channel B
0c7d75ab912e3db,2024-06-18,Channel C
7979e3d9fddca5c,2024-06-24,Channel A
87daaa8e1aea743,2024-03-11,Channel B
ec685771419e454,2024-03-08,Channel C
27ea44ecdf2f272,2024-06-21,Channel B
9043c76e7d099a3,2024-04-09,Channel C
e058bfc7aeb3574,2024-05-16,Channel B
8cf447a9566d150,2024-04-11,Channel B
8c42b1f9ba98d8d,2024-03-31,Channel B
1d5ed97222370aa,2024-05-05,Channel A
681d5c600f9933f,2024-05-01,Channel C
7569dfddc1aa8f9,2024-02-08,Channel A
a20db6abe360be7,2024-05-28,Channel C
e82f5c3e356936d,2024-05-10,Channel C
5a210af5db2e283,2024-02-29,Channel C
1ef212722e9f1c5,2024-06-20,Channel A
fde27242acb83dd,2024-06-17,Channel A
bfed34480e45117,2024-06-16,Channel C
f0aa115aaf347ff,2024-03-15,Channel A
f21f6615c66abe6,2024-04-05,Channel C
1d335e07f7c31bb,2024-02-15,Channel A
bbf39ca5afb7eb0,2024-06-10,Channel A
a682e09db44eef8,2024-04-09,Channel B
a22d529773b39db,2024-03-18,Channel B
fae41bc0f31d36d,2024-05-12,Channel B
54bddc22aa8d5b1,2024-05-22,Channel A
da61957fa06d302,2024-05-31,Channel B
e12f27d20f4bbdb,2024-02-24,Channel C
bcccdde859da3d5,2024-06-17,Channel A
2ed65612a28b81b,2024-03-19,Channel C
6cb342e9940bdff,2024-06-01,Channel C
e3a5347007f751a,2024-03-15,Channel A
2d746b59067bd37,2024-04-27,Channel C
3e646ab351ce9af,2024-06-08,Channel A
7c8c78d17041645,2024-03-27,Channel A
73660c31b5ab9df,2024-03-02,Channel C
4334c5b4e7f7157,2024-06-02,Channel C
67186caebaa43a4,2024-03-07,Channel A
f5308c479c0e0ae,2024-04-01,Channel B
19d2f7d5918f129,2024-05-09,Channel C
268e1372c548085,2024-06-28,Channel B
b694d2e2ff1459f,2024-04-15,Channel C
390230d4d536dc4,2024-06-13,Channel B
49dd2e42442bc81,2024-05-27,Channel C
44c12bf31b527c4,2024-06-09,Channel A
bc2339f71c98f8b,2024-04-25,Channel A
91e2496997904ed,2024-02-14,Channel C
1946fdedfc5c8dc,2024-03-12,Channel A
4f6c70b4387050f,2024-05-08,Channel C
2e17d9bf256d9f3,2024-03-14,Channel A
98fc0cb5462a849,2024-04-25,Channel A
78b62450ecf72dd,2024-04-21,Channel C
7c664e3d413f645,2024-02-28,Channel B
f711e8ff9411198,2024-06-14,Channel A
6294ca4197b6577,2024-02-27,Channel C
717acb1d4ed3c3c,2024-02-28,Channel C
8e7d8efbb34ceb9,2024-03-20,Channel C
e4b687b18125977,2024-05-08,Channel B
cf9935d354cb98f,2024-05-06,Channel A
505ee70ae510973,2024-06-22,Channel C
83e03192ede17d1,2024-06-19,Channel C
ed838cb86325f70,2024-05-16,Channel B
238da7723b67cbe,2024-03-15,Channel A
a55a693abe50aa3,2024-06-26,Channel A
974a15a3b053609,2024-01-28,Channel B
5da96dfeac90128,2024-04-12,Channel A
2a9ab890ccd205d,2024-03-23,Channel A
23dea1512134ecb,2024-04-15,Channel C
ed5816bbdd74b9f,2024-06-17,Channel B
0f0e605bd1ffd75,2024-02-24,Channel B
d72d397d78aff2c,2024-06-28,Channel A
4e36bb377d65881,2024-04-28,Channel C
0dccab94be3cea3,2024-05-29,Channel C
cfdf64992b87185,2024-06-04,Channel C
ba81157d9119a5d,2024-06-16,Channel B
9ca333dca76814c,2024-02-16,Channel B
fea88d71f9653d1,2024-06-13,Channel A
52de514110f51ca,2024-01-21,Channel B
33dd46e99c52cd8,2024-02-19,Channel C
641bc1afd8aed4e,2024-06-05,Channel C
8b5e917020c7cc3,2024-06-10,Channel C
c1b449480211a6e,2024-02-21,Channel C
242f9fabe1927b1,2024-06-19,Channel C
009c89b04c5e769,2024-05-08,Channel C
861abacb375d66c,2024-03-21,Channel A
67c9af3d37ce7c3,2024-03-15,Channel C
f4e03a7a0fc0500,2024-06-03,Channel A
c0bdcac297828cb,2024-03-03,Channel C
f881db0c50d2553,2024-05-03,Channel B
44292a1c2f86d83,2024-03-28,Channel A
e37c2f02f189544,2024-06-13,Channel A
efb0def16f3d0cd,2024-05-01,Channel C
56d85327da8c79e,2024-06-18,Channel A
266d7c037aba83e,2024-03-11,Channel C
58d1242d53d2f46,2024-06-11,Channel C
4bbfa988ef96bf0,2024-02-16,Channel C
46a871b756c7706,2024-02-16,Channel A
3ea6dbba053133e,2024-06-26,Channel A
1bab0cd8282fa03,2024-04-30,Channel A
becbc513e1e0e01,2024-05-17,Channel C
84fc04e2e714494,2024-04-01,Channel C
6d1b5eab60fc522,2024-06-17,Channel A
face71f9476cdd3,2024-05-26,Channel A
96aaf4ebd68b7e4,2024-04-25,Channel B
1cda8a5a33761f2,2024-04-24,Channel C
17964e8570176a3,2024-04-09,Channel C
697e9b40ad9d1fb,2024-03-05,Channel A
68ade41eceb7e1d,2024-02-15,Channel A
70204e66b867247,2024-02-19,Channel C
3c648ff4e5bc44c,2024-04-05,Channel C
def49c4dcadfbe7,2024-04-08,Channel C
3e24085a68de4b6,2024-05-08,Channel C
8bd7c382232a66d,2024-04-15,Channel A
2831fe658123263,2024-02-26,Channel B
4fccb7db330f4ff,2024-03-18,Channel C
0c2e0bdc75a1828,2024-02-26,Channel B
dfc3069fd32e1e1,2024-04-29,Channel B
63fb0307ae73672,2024-04-25,Channel C
fa3a5afae9d67de,2024-04-30,Channel C
7ec2744a12a62b0,2024-03-19,Channel B
346dee5e512cdaa,2024-03-09,Channel A
6cec8f32579296f,2024-03-13,Channel C
42d45b95b209ac3,2024-05-28,Channel C
f0ad57a76dc381f,2024-03-27,Channel B
9b52606feab8e61,2024-04-24,Channel A
f2aadd3ebc25f2e,2024-06-05,Channel A
47a3ac152ef5a29,2024-03-25,Channel C
07b19b83a871604,2024-04-17,Channel A
25c041bf7c4232c,2024-01-21,Channel C
c4db0c3ab4b6a60,2024-04-22,Channel B
c2b73afdf6d59d6,2024-06-14,Channel C
ec3666058a73119,2024-03-13,Channel A
0b5466970b3d6f0,2024-06-24,Channel B
62746a6ec9e5fc6,2024-06-24,Channel B
60ecfb7b6662e8e,2024-02-24,Channel B
0332f93bc885767,2024-06-09,Channel B
f4b7a34fdd72887,2024-05-15,Channel A
e94ed182a72f2fe,2024-02-16,Channel B
03531ce651e04a4,2024-06-28,Channel C
7ae7977c82b2668,2024-03-05,Channel C
8ee8fe7ec879290,2024-05-19,Channel A
24969327a0784eb,2024-06-04,Channel B
4f453cc6eb8eb39,2024-02-09,Channel C
2b734bc5ab90019,2024-04-02,Channel A
3790f54cb227c0d,2024-05-19,Channel C
